Open,High,Low,Close
33.937499,33.937499,32.000001,32.0625
33.375,33.750001,32.749999,33.750001
34.312501,34.4375,32.000001,32.749999
36.3125,36.500001,33.624999,33.6875
34.125,36.875,33.499999,36
32.000001,34.812499,31.625,34.125
34.5625,34.812499,31.749999,31.9375
35.062501,35.125,34.750001,35.062501
35.875,36.062501,34.937499,35.125
36.124999,36.75,35.75,35.937501
35.5625,36.812501,35.187501,36.249999
36.4375,36.75,34.750001,35.3125
35.500001,37.1875,35.4375,35.75
35.187501,36,34.875,35.4375
35.75,35.812499,34.750001,34.812499
35.937501,36.75,35.4375,36
34.937499,36.062501,34.6875,35.687499
33.125,34.4375,32.875001,34
35.75,35.812499,32.749999,33.5625
36.1875,36.249999,35,35.125
37.687501,38.125001,35.500001,36.625
37.874999,38.250001,37.250001,38.0625
38.375,39.375,38.0625,38.1875
38.562501,39.125001,38.125001,38.687501
37.375001,38.250001,37.3125,37.812501
37.5,37.75,37.250001,37.625
36.812501,37.5,36.249999,37.124999
36.4375,37.437499,35.812499,36.4375
35.249999,36.999999,35.125,36.812501
37.999999,38.9375,35.062501,35.249999
36.062501,37.75,35.500001,37.437499
36.75,36.875,35.125,35.500001
36.875,37.625,36.249999,36.75
36.75,37.437499,35.75,37.124999
37.9375,38.1875,36,36.062501
36.687499,38.0625,35.875,37.5
37.124999,38.0625,36.500001,36.687499
36.249999,37.250001,35.500001,36.625
39.749999,41.312501,36.812501,37.375001
38.0625,39.187499,36,38.749999
37.5,38.437499,36.562499,37.437499
31.749999,35.249999,30.75,35.125
30.999999,31.1875,28.500001,30.812501
32.375,33.312501,31.874999,31.9375
33.6875,34.312501,32.5,32.562501
34,34.5625,31.5,32.187499
35.500001,36.249999,34.125,35.062501
36.75,37.999999,35.374999,35.687499
38.749999,39.25,37.999999,38.125001
39.0625,40.000001,38.125001,39.5
39.749999,40.187499,37.999999,39.0625
38.1875,39.187499,37.625,38.749999
37.874999,39.562501,37.75,38.5
37.250001,38.375,36.562499,38.312499
37.124999,37.625,36.375001,36.999999
35.687499,36.937501,35.3125,36.937501
36.062501,36.75,35.5625,36.75
36.062501,37.124999,35.875,36
38.625,38.749999,36.999999,37.3125
36.75,38.562501,36.500001,38.1875
38.250001,38.8125,37.124999,37.1875
38.5,39.624999,36.875,37.625
36.249999,38.250001,35.75,38.125001
38.0625,38.125001,36.999999,37.375001
37.999999,38.250001,36.75,38.250001
35.500001,36.4375,33.750001,35.125
35,35.125,34,34.625001
35.500001,37.375001,35.249999,35.5625
31.375,35.374999,30.625,34.125
34.750001,34.875,30.999999,31.1875
37.124999,38.5,34.125,34.187501
39.25,39.25,35.625001,37.5
39.875001,41.125,39.5,40.375
42.374999,42.374999,40.312501,40.8125
43.4375,43.500001,40.125,41.187501
40.000001,43.562499,39.000001,43
41,41.125,40.25,40.624999
43.500001,43.75,41,41
42.4375,43.375001,42.249999,42.5625
41,42.812499,39.875001,41.937499
40.6875,40.750001,39.5,40.499999
39.9375,40.750001,39.375,39.437501
39.749999,40.937499,39.484302,40.062499
37.75,41,37.375001,39.000001
36.3125,38.0625,36.249999,37.9375
37.1875,37.375001,36,36.500001
35.062501,36.875,34.875,36.875
33.750001,36,33.499999,36
35.500001,36,34,34.187501
34.25,35.5625,33.25,35.125
36.625,36.75,34.499999,34.625001
35.812499,36.75,35.500001,36.500001
33.750001,35.875,33.6875,35.125
34.062499,34.625001,33.000001,33.624999
34.25,34.875,33.25,34.4375
35.374999,35.500001,33.8125,34.6875
34.812499,35.625001,34.750001,34.937499
34.937499,35.625001,34.25,35
36.124999,36.999999,35.5625,35.625001
36.562499,36.625,35.500001,36.249999
37.250001,37.250001,36.1875,36.875
37.874999,38.125001,35.75,37.5
33.6875,34.6875,33.499999,34.4375
33.937499,34,33.125,33.437501
31.9375,34.125,31.874999,33.937499
32.187499,32.624999,31.749999,32.0625
32.9375,33.624999,31.437499,31.687501
30.75,32.9375,30.687501,32.562501
30.375001,30.874999,29.999999,30.5
29.500001,30.375001,29.124999,30.375001
29.687499,30.0625,29,29
28.875,29.999999,28.500001,29.937501
28.625001,28.812499,28.125,28.687499
28.249999,28.812499,28.062501,28.687499
28.500001,28.625001,27.749999,28.187501
28.5625,28.812499,28.3125,28.5625
27.749999,28.625001,27.312499,28.249999
27.4375,28.125,27.25,27.812501
27,27.5625,26.75,27.375001
27.375001,27.4375,26.75,27.0625
27.749999,28.062501,27.1875,27.312499
28,28.5625,27.9375,28.125
27.6875,28.125,27.312499,28
27.25,28.249999,27.25,27.5
27.625,28.249999,27.375001,28.125
28.187501,28.625001,27.812501,27.812501
28,29,27.625,28.062501
27.375001,28.500001,27.375001,28.249999
27,27.6875,26.8125,27.25
26.874999,27.25,26.375,26.874999
26.625,26.874999,25.8125,26.8125
27.125,27.25,26.1875,26.3125
26.437499,27.312499,25.999999,26.874999
26.500001,27.625,25.625001,26.25
27.5,27.5625,26.437499,26.625
26.75,27.875,26.75,27.4375
25.6875,26.8125,25.625001,26.75
28.062501,28.249999,26.625,26.6875
28.75,28.75,27.312499,27.875
29.562499,29.687499,28.625001,28.875
29.625,29.875,28.75,29.562499
28.937501,29.4375,28.812499,29.375001
29.375001,29.562499,28.374999,28.500001
30.0625,30.375001,29.249999,29.562499
30.375001,30.437499,29.75,30.0625
30.0625,30.812501,29.625,30.437499
30.562499,30.75,29.937501,30.124999
30.874999,31.625,30.75,30.9375
30.0625,30.5,29.937501,30.437499
30.562499,30.625,29.875,30.1875
29.875,30.437499,29.249999,30.3125
29.249999,29.875,29.124999,29.687499
28.875,29.500001,28.875,29.062501
27.5,28.249999,26.874999,28
27.375001,27.625,27.0625,27.375001
26.937501,27.4375,26.75,27
27.875,28,26.25,26.937501
26.75,27.749999,26.75,27.749999
27.749999,28.249999,27.5,27.9375
27.4375,29,27.1875,27.6875
28.75,29,27.5,27.5
29.062501,29.124999,28.500001,29
27.625,29.500001,27.5625,29
28.5625,28.625001,27.6875,27.9375
29.249999,29.625,28.187501,28.625001
27.1875,27.5,26.625,27.4375
26.375,27.25,26.375,26.937501
25.625001,26.6875,25,26.437499
25.0625,25.875,25,25.625001
25.25,25.375,24.687499,25
25.8125,25.999999,24.875,25.5
27,27,26.1875,26.25
27.125,27.25,26.8125,27.0625
27.312499,27.4375,26.937501,27.312499
27.4375,27.812501,27.0625,27.5
27.4375,27.812501,27.25,27.5
26.75,27.5,26.75,27.4375
26.625,27.312499,26.375,26.937501
26.75,27,26.437499,26.5625
27.625,27.749999,26.375,27.156201
26.375,28,26.25,28
25.9375,26.25,24.625,26.125
26.6875,26.874999,25.999999,26.375
26.874999,26.937501,26.5625,26.75
25.999999,26.937501,25.999999,26.937501
26.500001,26.6875,25.875,26.3437
27.125,27.25,26.1875,26.6875
27.25,27.25,26.25,27.125
26.125,27,25.562499,27
25.124999,26.1875,24.5625,26.125
23.000001,24.5,22.937499,24.0625
23.75,24.312501,22.499999,22.75
23.875001,24.5,23.374999,24.4375
23.25,24.249999,23.125,24.0625
22.875,24.750001,22.875,24.4375
21.875,23.1875,21.624999,23.125
23.5625,23.5625,22.25,22.75
23.3125,23.875001,22.562501,23.625
22.3125,23.5625,21.875,23.5
21.3125,22.75,20.9375,22.3125
21.3125,21.375,20.749999,21.3125
20.125,21.624999,20,21.250001
20.5,20.5625,19.8125,20
20.875,20.9375,20,20.4375
19.5625,20.749999,19.5625,20.5625
19.500001,19.75,19.500001,19.625
19.1875,19.874999,18.999999,19.500001
19.125,19.437499,19.062501,19.375
19.500001,19.500001,18.875,18.999999
19.125,19.5625,19.062501,19.437499
18.375,19.500001,18.375,19.1875
18.375,18.6875,18.25,18.5
18.25,18.5,18,18.3125
18.0625,18.5,18,18.25
17.687499,18.625001,17.687499,18.3125
18.5,18.5,17.375,17.687499
18.3125,18.875,18.25,18.3125
18.9375,19.125,18.5,18.5
19.1875,19.375,18.625001,19.1875
19.1875,19.6875,18.999999,19.125
19.437499,19.5625,18.8125,19.437499
19.375,19.6875,19.25,19.500001
18.6875,19.75,18.625001,19.25
18.75,19.062501,18.562499,18.9062
19.062501,19.3125,18.625001,19.062501
19.437499,19.437499,18.6875,18.8125
19.1875,19.75,18.625001,19.1875
19.874999,19.937501,19.25,19.75
18.625001,19.625,18.5,19.500001
17.4375,18.625001,17.125,18.25
18.124999,19.375,17.5,18.187501
17.4375,18.625001,16.9375,18.187501
18.8125,18.999999,17.312501,17.5
15.937499,20,14.75,18.9375
16.5,16.5625,15.1875,15.875
13.625,16.25,13.5,16.25
13.125,13.625,12.9375,13.125
13,13.4375,12.75,13.1875
13.3125,13.4375,12.875,13.125
13.0625,13.375,13,13.3125
13,13.25,13,13.125
13.125,13.3125,12.9375,12.9375
13.875,14,13.1875,13.3125
13.5625,13.875,13.25,13.6875
14,14,13.75,13.8125
14.3125,14.5625,13.9375,13.9375
14,14.375,14,14.3125
14.125,14.250001,13.75,13.9375
14.75,14.875,14,14.125
14.4375,14.5625,13.875,14.5625
15.062499,15.062499,14.5,14.75
15.499999,15.6875,15,15.25
15.562501,15.75,15.375,15.562501
15.562501,16.000001,15.562501,15.8125
16.000001,16.000001,15.625,15.625
16.0625,16.125,15.6875,15.75
17.375,17.5,15.875,15.875
17.687499,17.9375,17.249999,17.750001
17.625,17.875,17.4375,17.750001
17.375,17.687499,17.249999,17.5
17.687499,17.875,16.875001,17.375
17.5625,18,17.5,17.625
18.625001,18.6875,18,18.187501
18.187501,18.625001,18.124999,18.5
17.875,18.3125,17.875,18.25
18.5,18.5,18.0625,18.0625
18.875,18.9375,18.3281,18.5
18.25,18.5,18,18.4375
18,18.0625,17.5,18
18.0625,18.5,17.5625,17.625
18.999999,18.999999,18.124999,18.375
21,21.5,18.5,18.6875
18.875,20,18.75,19.75
18.875,19.500001,18.875,18.999999
18.25,18.625001,18.0625,18.375
17.750001,18.124999,17.5,17.9375
17.5625,17.750001,17.0625,17.375
17.375,17.375,16.625,17.031199
17.0625,17.5625,16.5,16.5
18.4375,18.5,17.249999,17.5
16.000001,18.5,15.875,18.124999
16.75,18.124999,16.75,16.75
18.124999,18.375,16.5,16.5625
18,18.187501,17.750001,17.750001
19.062501,19.25,18.5,18.562499
18.875,19.3125,18.6875,19.062501
20.125,20.1875,18.625001,18.6875
21.125,21.125,19.874999,20.125
21.125,22.062499,20.875,21.5
22.125001,24.750001,22.125001,23.812499
22.6875,22.75,22.1875,22.6875
22.75,22.875,22.1875,22.6875
21.5,22.75,21.5,22.6875
21.250001,22.499999,21.187499,21.75
21.75,21.8125,21.3125,21.5
21.875,22,21.8125,21.8125
22.1875,22.25,21.687501,21.9375
22,22.25,21.687501,22.125001
21.4375,22,21.375,21.9375
21.687501,21.75,21.375,21.5312
22,22.3125,21.687501,21.687501
21.687501,22.25,21.5625,22.062499
21.5,21.9375,21.125,21.3125
21.3125,21.75,21,21.125
21.687501,21.75,21.375,21.5
22.25,22.25,21.687501,21.75
22.125001,23.0625,22,22.8125
22.1875,22.1875,21.75,21.9375
21.5,22.499999,21.5,22.3125
22,22,21.687501,21.8125
22.062499,22.1406,21.75,21.9375
21.875,22.125001,21.5,21.5
22.1875,22.25,21.4375,22.062499
22.875,23.000001,22.062499,22.375
21.75,23.125,21.687501,22.937499
21.3125,21.875,21.250001,21.8125
22.25,22.25,21.4375,21.5
22.625,22.875,22,22.1875
22.562501,22.875,22.25,22.499999
22.375,23.25,22.3125,22.499999
22,22.562501,21.9375,22.375
21.8125,22,21.5,21.75
22.125001,22.499999,22,22
22.375,22.75,21.875,22.6875
22.625,23.000001,22.125001,22.25
23.625,23.6875,22.937499,23.0625
23.437501,24,23.374999,23.625
24.5,24.687499,23.875001,24
24.4375,25.124999,24.1875,24.625
23.6875,24.5,23.3125,24.4375
23.3125,23.75,22.75,23.625
23.125,23.437501,22.8125,23.25
23.625,24.249999,22.6875,23.000001
22.25,23.875001,20.4375,23.625
24.0625,24.249999,21.875,22.062499
26.3125,26.437499,23.5,24.5625
27.812501,28.374999,26.125,26.8125
28.75,29.562499,28.374999,29.1875
25.25,27.749999,25,26.3125
19.937501,20,19.484299,19.75
19.1875,19.8125,19.1875,19.75
17.625,19.1875,17.5625,19.1875
17.375,17.750001,17.249999,17.5
16.9375,17.687499,16.75,17.375
16.437501,16.625,16.374999,16.5
16.437501,16.5,16.25,16.437501
15.875,16.5625,15.75,16.25
16.125,16.125,15.625,15.8125
16.75,16.875001,16.000001,16.125
16.374999,16.6875,16.3125,16.5625
17.5625,17.687499,16.000001,16.156199
17.875,17.9375,17.0625,17.3437
17,18.124999,16.437501,17.5
15.8125,16.5,15.625,16.437501
15.75,16.000001,15.625,15.937499
15.25,15.625,14.875,15.625
13.375,15.499999,13.3125,15.1875
12.875,13.375,12.75,13.25
13.8125,13.875,13.625,13.6875
13.875,14,13.6875,13.75
13.9375,14.250001,13.75,13.8125
13.125,13.875,13,13.6875
13.25,13.375,13,13.0625
13.9375,14,13.125,13.1875
14.75,14.75,14,14.250001
14.687501,14.8125,14.624999,14.687501
15.125001,15.125001,14.624999,14.687501
15.3125,15.375,15,15.125001
15.4375,15.562501,15.25,15.3125
15.499999,15.625,15.375,15.375
15.6875,15.75,15.499999,15.562501
16.000001,16.000001,15.6875,15.75
16.125,16.25,15.75,15.937499
15.562501,16.5,15.499999,16.3437
15.875,15.875,15.375,15.499999
16.0625,16.125,15.75,15.8125
16.374999,16.374999,16.000001,16.0625
16.3125,16.437501,16.25,16.3125
16.75,16.75,16.0625,16.25
16.6875,16.9375,16.625,16.625
16.625,16.75,16.5,16.75
16.625,17.125,16.5625,16.6875
16.625,16.75,16.5,16.625
16.75,16.9375,16.625,16.6875
17,17,16.75,16.9375
16.5,17,16.374999,16.625
17.125,17.125,16.625,16.625
17.375,17.5,17,17
16.75,17.375,16.75,17.249999
16.625,17,16.625,16.875001
16.75,16.875001,16.5,16.625
17.125,17.125,16.5,16.875001
17,17.4375,16.75,17.249999
17.5,17.625,17,17
17.5,17.625,17.249999,17.249999
17.750001,18,17.5,17.750001
17.875,18,17.5,17.687499
17.5,17.875,17,17.5625
17.249999,17.625,17,17.5625
17,17.5,17,17.0625
16.625,17.125,16.5,17
16.875001,17,16.374999,16.5
17,17.125,16.75,16.875001
17,17.125,16.75,17
17,17.125,16.75,17
16.875001,17.125,16.75,17
17,17.249999,16.75,17
18,18,17.5,17.687499
17.750001,17.875,17.5,17.625
17.625,17.875,17.375,17.5
18.5,18.5,17.750001,17.875
18.375,18.5,18.124999,18.124999
18.124999,18.5,17.875,18.5
18.625001,18.625001,18,18
19.125,19.125,18.375,18.375
18.25,19.125,18.124999,18.999999
18.625001,18.999999,18.375,18.562499
19.125,19.25,18.124999,18.4375
18.375,18.875,18,18.75
18.875,18.875,18.124999,18.25
18.999999,19.125,18.5,18.875
19.25,19.25,18.875,18.999999
19.625,19.625,18.625001,19.125
19.75,19.874999,19.25,19.500001
19.125,19.625,18.999999,19.25
18.5,19.125,18.25,18.875
17.875,18.0625,17.625,18
17.625,17.8125,17.375,17.5
18.625001,19.375,17.249999,18.25
17.5,19.25,17.249999,18.625001
16.374999,16.875001,16.25,16.75
16.625,16.625,16.0781,16.5
16.5,16.625,16.25,16.5
17.5,17.5,16.374999,16.625
16.000001,17.5,15.875,17.249999
16.374999,16.374999,15.875,16.125
16.374999,16.5,16.125,16.25
16.25,16.5,16.000001,16.5
16.374999,16.75,16.25,16.5625
16.374999,16.374999,16.125,16.374999
16.25,16.75,16.125,16.25
16.625,16.625,16.000001,16.374999
16.625,16.75,16.437501,16.625
16.75,16.75,16.374999,16.5
17,17,16.5,16.625
16.625,17,16.5,17
16.25,16.5,16.000001,16.5
16.5,16.5,16.000001,16.125
16.875001,16.875001,16.25,16.25
17,17.125,16.75,17
17,17.125,16.75,17.125
17,17.375,16.875001,16.875001
16.25,16.875001,16.25,16.625
16.875001,17,16.000001,16.374999
17.625,17.625,17,17
17.875,17.875,17.125,17.625
16.625,17.875,16.25,17.875
16.25,16.374999,16.000001,16.3125
15.75,16.125,15.499999,16.125
15.75,15.875,15.499999,15.75
15.875,16.000001,15.499999,15.6875
16.125,16.125,15.625,15.625
16.5,16.5,15.75,15.8125
15.25,16.125,15.25,16.000001
15.25,15.625,15.25,15.25
16.25,16.374999,15.125001,15.375
16.875001,17,16.25,16.3125
16.625,16.625,16.5,16.625
16.75,16.75,16.5,16.75
16.625,16.75,16.5,16.625
17,17,16.5,16.625
17.125,17.249999,16.625,16.625
17.249999,17.249999,16.875001,16.875001
17.249999,17.375,17.125,17.249999
17.375,17.5,17,17.1875
17,17.249999,16.875001,17.249999
16.875001,17.125,16.75,16.9375
16.75,17.125,16.625,16.75
17.125,17.125,16.625,16.75
18,18,17.125,17.249999
18.375,18.375,17.750001,17.875
18.5,18.5,18.124999,18.124999
17.625,18.25,17.625,18.25
17.750001,17.875,17.5,17.750001
18.25,18.375,17.375,17.625
18.124999,18.25,17.5,17.5
17.625,18.343699,17.249999,17.875
21.125,22.25,21,21.75
21.125,21.250001,20.749999,21
21.375,21.5,20.749999,20.875
23.125,23.25,21.75,21.75
22.875,23.75,22.875,23.125
23.25,23.25,22.875,23.000001
23.25,23.374999,22.875,23.125
24,24.249999,23.25,23.25
22.499999,23.625,21.375,23.5
23.000001,23.25,22.25,22.25
22.75,23.125,22.625,23.125
22.375,22.499999,22.25,22.499999
23.5,23.5,22.499999,22.625
23.75,23.875001,23.25,23.25
24.125,24.249999,23.875001,23.875001
23.75,24.249999,23.75,24
24.875,25,24.249999,24.5
25.25,25.375,24.8125,25
24.375,25.375,24,25.124999
25,25.25,25,25
25.124999,25.375,24.875,25
25.25,25.5,25,25.124999
24.125,25.124999,23.875001,25.124999
24.5,24.625,24,24.125
24.125,24.625,24.125,24.5
24.875,25,24,24.249999
25.375,25.5,25,25
24.5,25.25,24.5,25.25
24.875,25,24.375,24.5
24.875,25.375,24.875,25
24.875,25.124999,24.625,24.875
25,25.124999,24.5,24.750001
25.875,25.999999,25,25
25.5,25.75,25.375,25.625001
25.375,25.875,25,25.562499
26.125,26.25,25.124999,25.25
26.375,26.375,25.875,25.999999
25.875,26.25,25.75,26.25
25.375,25.999999,25.25,25.875
25.625001,25.75,24.875,25.5
24.5,25.875,24.5,25.5
24.375,24.5,23.75,24.375
23.374999,24.249999,23.125,24.249999
23.25,23.374999,22.25,23.000001
23.5,24,22.875,22.875
24.625,24.750001,23.125,23.25
25.124999,25.124999,24.5,24.5
24.875,25,24.5,24.5
25,25,24.5,24.750001
24.750001,25.25,24.375,24.750001
25.625001,25.625001,24.249999,24.875
26.500001,26.625,25.5,25.625001
26.500001,26.625,25.999999,26.5625
27.5,27.749999,26.375,26.375
25.25,26.125,24.625,25.75
25.75,25.875,25,25.25
24.5,25.375,24.249999,25.25
24.375,24.625,24,24.249999
23.875001,24.5,23.75,24.1875
23.374999,23.625,22.875,23.000001
23.5,24.249999,23.25,23.25
23.000001,23.374999,22.875,23.125
22.875,23.125,22.125001,22.8125
23.625,23.75,22.375,22.375
23.625,24.625,23.125,23.625
22,24.750001,22,24.625
22.125001,22.375,22.125001,22.1875
22.25,22.375,22.125001,22.3125
22.375,22.499999,22.25,22.375
22.499999,22.625,22,22.375
22.375,22.875,22.375,22.499999
22.875,22.875,22.375,22.375
23.374999,23.5,22.75,22.875
23.625,23.625,23.374999,23.374999
23.000001,24.125,22.875,23.5
22.875,23.125,22.499999,23.000001
21.5,23.000001,21.375,22.375
20.375001,21.250001,20.375001,21
21,21.125,20.25,20.375001
21.5,21.75,21,21.125
22.125001,22.125001,21.5,21.5
22.625,22.75,21.875,22
23.125,23.25,22.625,23.000001
23.5,23.75,22.875,22.875
23.875001,24.625,23.875001,24.125
24.125,24.375,23.875001,24.125
24.750001,24.750001,24.249999,24.249999
24.875,24.875,24.375,24.5
24.875,25,24.5,24.875
24.125,25,24,24.859301
23.875001,24.125,23.5,24.125
23.000001,24,23.000001,23.875001
23.000001,23.25,22.875,23.25
23.5,23.625,22.875,23.000001
23.875001,23.875001,23.374999,23.5
22.375,23.625,22.375,23.625
22.625,22.625,22.125001,22.499999
22.625,22.75,22.25,22.25
22.625,23.000001,22.625,22.75
22.875,23.125,22.375,22.499999
23.374999,23.625,22.375,23.000001
22.25,23.374999,22.125001,23.125
22.375,22.375,21.875,22.125001
21.75,22.625,21.624999,22.375
21,21.5,20.749999,21.5
21.624999,21.875,20.875,21
21.624999,22,21.250001,21.624999
22,22,21.125,21.250001
21.250001,22,21.250001,22
22.625,22.75,21.250001,21.375
22,22.499999,21.75,22.25
21.5,22,21.125,22
21.125,21.375,20.749999,21
20,21,19.874999,20.812501
20.5,20.625,20.25,20.5
20.875,20.875,20,20.25
20.875,21,20.749999,20.749999
21.5,21.75,20.359299,20.875
17.375,17.5,16.625,16.875001
17.375,17.375,16.000001,16.875001
18.124999,18.124999,17.125,17.1875
18.375,18.375,17.249999,18.0625
18.75,18.875,17.375,17.875
19.125,19.500001,18.75,18.75
19.500001,19.625,18.999999,18.999999
19.625,19.874999,18.999999,19.125
19.375,19.75,19.25,19.500001
20.375001,20.375001,19.375,19.375
21.375,21.5,21,21
21.125,21.5,21,21.5
20.875,21,20.625,21
20,21,19.75,20.625
20.625,20.749999,19.625,19.874999
22.125001,22.25,20.375001,20.625
22.625,22.625,22.125001,22.25
22.875,22.875,22.375,22.625
23.374999,23.374999,22.499999,22.75
23.125,23.374999,22.625,23.125
23.625,23.75,22.625,22.75
24.125,24.125,23.625,23.625
24.750001,24.750001,23.875001,23.9375
24.375,24.9218,24,24.625
24.5,24.5,24,24.249999
24.249999,24.249999,24,24
24.375,24.5,24,24.125
24,24.375,23.5,24.375
25,25.25,24.125,24.249999
25.375,25.5,24.249999,25.124999
24,24.375,23.875001,24.1875
25.875,25.999999,24.750001,24.750001
25.625001,26.625,25.5,26.125
24.875,25.75,24.750001,25.5
26.25,26.25,24.750001,24.875
26.75,27.25,26.375,26.375
26.25,26.874999,26.125,26.75
26.125,26.625,25.75,26.25
27.375001,27.375001,25.75,26.062501
28,28.125,27.125,27.125
27.875,28.125,27.625,27.9375
28.374999,28.374999,27.5,27.625
28.249999,28.625001,27.875,28.374999
27.875,28.875,27.749999,28.500001
27.749999,28,27.5,27.5
27.125,27.625,26.625,27.0625
26.25,27.375001,25.999999,27.25
26.375,26.500001,25.75,26.125
27.25,27.25,25.625001,26.75
26.375,27.375001,26.25,26.874999
24.875,25.875,24.750001,25.625001
24.125,24.125,23.5,23.875001
24.5,24.5,23.5,23.75
24.375,24.750001,24.125,24.375
24.875,24.875,24.125,24.375
25,25,24.5,24.750001
25,25.124999,24.625,24.750001
24.375,24.875,24.125,24.875
24.625,24.750001,24.1875,24.249999
25.124999,25.25,24.625,24.750001
25.25,25.5,24.875,25.124999
24.625,25.124999,24.625,25.0625
25.375,25.390599,24.249999,24.750001
25.875,25.999999,25.124999,25.25
25.875,25.999999,25.625001,25.875
25.5,25.75,25,25.75
25.875,25.875,25.375,25.5
26.125,26.25,25.5,25.75
26.125,26.500001,25.875,25.999999
24.875,26.500001,24.375,25.999999
23.875001,24.5,23.75,24.375
24.625,24.625,24,24.125
25.124999,25.124999,24.3281,24.5625
25.625001,25.625001,24.875,25
25.124999,25.875,24.515599,25.5
24.249999,24.750001,23.75,24.5625
24.750001,25.625001,24.125,24.1875
23.25,25.25,23.000001,25.25
24,24.5,23.625,23.875001
25.5,25.75,24,24
25.25,25.375,24.875,25.375
25.5,25.5,25,25.124999
25.75,25.75,25.124999,25.25
26.375,26.500001,25.625001,25.75
25.9375,26.125,25.75,26.125
25.999999,25.999999,25.5,25.875
25.875,25.875,25.5,25.625001
25.875,26.125,25.625001,25.75
25.999999,26.375,25.625001,25.8125
26.25,26.375,25.75,25.875
25.75,26.25,25,25.999999
26.25,26.375,25.375,25.8125
26.75,26.874999,26.125,26.1875
26.500001,26.75,26.25,26.625
27.25,27.375001,26.25,26.25
27.625,27.625,26.625,26.874999
27.5,27.749999,27.25,27.5
28.875,28.875,27.625,27.749999
29.875,29.875,28.500001,28.625001
29.999999,30.124999,29.500001,29.500001
29.875,30.250001,29.625,29.875
29.999999,30.124999,29.625,29.875
29.375001,29.75,29.124999,29.625
28,29.500001,28,29
28.125,28.374999,27.5,27.5
27.625,28.125,27.375001,28
28.249999,28.249999,27.4375,27.625
28,28.875,27.875,28.125
28.125,28.500001,28,28.374999
27.875,28.500001,27.625,27.749999
27.5,28.125,27.5,27.875
29.75,29.75,27.749999,28.249999
29.249999,29.999999,29.249999,29.625
29.687499,29.75,29,29.249999
28.875,29.625,28.75,29.249999
27.5,28.374999,27.5,28.374999
27.749999,28,27.375001,27.625
27,28.125,26.8593,27.312499
29,29.75,28.75,29.124999
30.375001,31.250001,28.625001,30.625
31.749999,32.000001,30.124999,30.250001
32.125001,32.25,31.749999,32.25
33.750001,34,30.999999,31.625
29.75,30.999999,29.249999,30.5
30.999999,31.749999,29.375001,29.875
32.875001,33.375,30.375001,31.9375
34.374999,34.374999,33.750001,34
34.374999,34.750001,33.624999,34.5625
33.750001,34.499999,33.375,34.125
34.750001,34.750001,33.25,33.875001
32.624999,35,32.375,35
32.5,34.750001,32.25,34.25
34.625001,34.625001,32.749999,32.749999
34.499999,35.500001,34,34.625001
31.625,34.25,31.375,34.25
32.375,32.375,31.375,31.562501
32.000001,32.875001,31.874999,32.125001
32.25,32.25,31.749999,32.125001
32.000001,32.375,31.625,31.874999
32.125001,32.749999,31.874999,32.000001
32.125001,33.375,31.874999,32.375
32.5,32.5,31.749999,32.0625
32.624999,32.875001,32.125001,32.25
32.749999,32.749999,31.625,32.5
33.499999,33.624999,32.5,32.624999
32.749999,33.25,32.25,32.749999
35.125,35.249999,31.874999,32.25
35.500001,36.625,34.374999,35.249999
38.874999,39.375,37.999999,38.250001
38.250001,39.000001,36.75,38.375
38.625,38.625,37.999999,37.999999
39.5,39.624999,38.375,38.625
38.749999,39.375,37.874999,39.375
38.749999,38.749999,37.874999,38.562501
39.749999,39.875001,38.375,38.749999
38.5,39.875001,38.250001,39.5
40.125,40.125,39.000001,39.5
37.999999,38.250001,37.124999,37.625
38.874999,39.000001,37.999999,38.125001
40.125,40.125,39.000001,39.25
39.375,40.125,39.25,40.000001
40.624999,40.624999,39.375,39.375
38.874999,40.375,38.749999,40.187499
38.625,39.25,38.5,38.625
38.749999,38.749999,37.874999,38.625
40.25,40.25,38.5,38.625
40.000001,40.375,39.749999,40.125
40.875001,41.499999,39.5,39.9375
42,42,40.125,41
41,42.500001,41,41.499999
40.25,41.25,40.000001,40.875001
39.375,40.25,38.874999,39.749999
39.749999,40.000001,38.874999,39.375
39.749999,41,38.749999,38.874999
37.75,40.499999,37.5,39.624999
36.500001,38.749999,36.375001,38.125001
36.75,36.875,35.875,36.500001
36.875,36.875,36.249999,36.625
36.625,37.124999,35.500001,36.625
35.249999,36.625,35.125,36.3125
34.875,35.249999,34.625001,35.249999
34.875,34.875,34.125,34.750001
34.875,35,34.499999,34.875
35.249999,35.374999,34.750001,34.750001
35.500001,35.500001,34.875,35.125
35.125,35.125,34.750001,35.125
35.249999,35.249999,34.625001,35.125
35.875,36.124999,34.750001,34.750001
36.999999,39.562501,36.75,37.375001
36.500001,36.875,35.875,36.625
36.249999,36.999999,35.875,36.124999
35.75,36.875,35.500001,36
35,35.374999,34.750001,35.3125
35.249999,35.625001,34.125,34.875
34.374999,35,33.624999,34.6875
35.374999,35.75,34.374999,34.812499
36.75,36.999999,35.625001,35.687499
36.249999,36.625,35.875,36.500001
36.625,36.999999,36,36.375001
38.125001,38.5,37.124999,37.625
37.75,38.5,37.5,37.625
37.999999,38.250001,36.875,37.250001
36.500001,37.874999,36.500001,37.75
37.5,37.5,34.750001,36.249999
37.75,37.874999,37.124999,37.375001
